journey_id,touchpoints,n_touches,converted,revenue,journey_days,first_channel,last_channel
7344,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,1,YouTube,Google Search
7345,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
7346,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,3,Programmatic Display,Affiliate
7347,[np.str_('Google Search')],1,False,0.0,30,Google Search,Google Search
7348,[np.str_('Meta Ads')],1,False,0.0,7,Meta Ads,Meta Ads
7349,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",5,True,1694.96,1,Meta Ads,Google Search
7350,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,False,0.0,3,Programmatic Display,Meta Ads
7351,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,3,Google Search,Google Search
7352,[np.str_('Programmatic Display')],1,True,1083.09,1,Programmatic Display,Programmatic Display
7353,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('YouTube')]",3,False,0.0,1,YouTube,YouTube
7354,[np.str_('YouTube')],1,False,0.0,3,YouTube,YouTube
7355,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,3,YouTube,Google Search
7356,"[np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",5,False,0.0,1,Affiliate,Google Search
7357,"[np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Affiliate')]",3,True,1272.98,3,Affiliate,Affiliate
7358,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",5,True,1884.73,30,Affiliate,Affiliate
7359,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search')]",5,True,1069.2,1,Meta Ads,Google Search
7360,"[np.str_('Affiliate'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Google Search')]",4,False,0.0,7,Affiliate,Google Search
7361,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,True,1043.37,3,YouTube,Meta Ads
7362,[np.str_('Meta Ads')],1,False,0.0,1,Meta Ads,Meta Ads
7363,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads')]",5,False,0.0,1,Google Search,Meta Ads
7364,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search')]",3,True,1144.92,0,Google Search,Google Search
7365,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,30,Programmatic Display,Google Search
7366,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate'), np.str_('YouTube')]",4,False,0.0,7,YouTube,YouTube
7367,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,2697.2,1,YouTube,Affiliate
7368,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",5,False,0.0,30,Google Search,Meta Ads
7369,[np.str_('YouTube')],1,True,1242.62,7,YouTube,YouTube
7370,[np.str_('Meta Ads')],1,False,0.0,1,Meta Ads,Meta Ads
7371,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Meta Ads')]",3,True,2196.36,30,Programmatic Display,Meta Ads
7372,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Meta Ads')]",3,True,2318.52,3,Programmatic Display,Meta Ads
7373,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Google Search'), np.str_('Affiliate')]",4,True,1725.16,0,Programmatic Display,Affiliate
7374,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
7375,[np.str_('Meta Ads')],1,True,1158.71,0,Meta Ads,Meta Ads
7376,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,1807.99,1,YouTube,Affiliate
7377,"[np.str_('Google Search'), np.str_('Affiliate'), np.str_('YouTube'), np.str_('Affiliate')]",4,False,0.0,1,Google Search,Affiliate
7378,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,30,Programmatic Display,Google Search
7379,[np.str_('Google Search')],1,True,1135.83,7,Google Search,Google Search
7380,[np.str_('Programmatic Display')],1,True,1742.47,3,Programmatic Display,Programmatic Display
7381,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Programmatic Display')]",4,False,0.0,3,Meta Ads,Programmatic Display
7382,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Meta Ads')]",3,True,2840.51,1,Programmatic Display,Meta Ads
7383,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,1322.55,30,YouTube,Affiliate
7384,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,True,1585.72,1,Programmatic Display,Affiliate
7385,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,0,Google Search,Google Search
7386,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,1,Programmatic Display,Google Search
7387,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",5,False,0.0,14,Meta Ads,Google Search
7388,[np.str_('Programmatic Display')],1,False,0.0,3,Programmatic Display,Programmatic Display
7389,[np.str_('Affiliate')],1,False,0.0,30,Affiliate,Affiliate
7390,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,False,0.0,0,Meta Ads,Meta Ads
7391,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('YouTube'), np.str_('YouTube')]",5,False,0.0,1,Affiliate,YouTube
7392,[np.str_('Programmatic Display')],1,True,1040.23,3,Programmatic Display,Programmatic Display
7393,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Google Search')]",3,True,2333.81,1,Programmatic Display,Google Search
7394,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,3,YouTube,Affiliate
7395,[np.str_('Google Search')],1,True,1601.94,1,Google Search,Google Search
7396,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Affiliate')]",4,True,2486.78,3,Meta Ads,Affiliate
7397,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,1375.39,1,YouTube,Affiliate
7398,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,2546.12,0,YouTube,Affiliate
7399,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Affiliate'), np.str_('Meta Ads')]",4,False,0.0,3,Meta Ads,Meta Ads
7400,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,7,Meta Ads,Google Search
7401,"[np.str_('Affiliate'), np.str_('Affiliate'), np.str_('Google Search')]",3,False,0.0,3,Affiliate,Google Search
7402,"[np.str_('Affiliate'), np.str_('YouTube')]",2,False,0.0,1,Affiliate,YouTube
7403,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,1914.83,7,Meta Ads,Affiliate
7404,[np.str_('Google Search')],1,True,1679.37,3,Google Search,Google Search
7405,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,3,Google Search,Google Search
7406,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1705.79,3,YouTube,Google Search
7407,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Affiliate')]",3,True,1022.99,3,Programmatic Display,Affiliate
7408,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",3,False,0.0,0,Meta Ads,Meta Ads
7409,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,False,0.0,7,Programmatic Display,Meta Ads
7410,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1227.33,1,YouTube,Google Search
7411,[np.str_('Meta Ads')],1,False,0.0,0,Meta Ads,Meta Ads
7412,"[np.str_('Affiliate'), np.str_('Affiliate')]",2,False,0.0,3,Affiliate,Affiliate
7413,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate'), np.str_('YouTube')]",5,False,0.0,0,YouTube,YouTube
7414,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1577.39,7,YouTube,Google Search
7415,[np.str_('Programmatic Display')],1,True,1303.44,1,Programmatic Display,Programmatic Display
7416,"[np.str_('Affiliate'), np.str_('Affiliate')]",2,True,1722.62,1,Affiliate,Affiliate
7417,[np.str_('Programmatic Display')],1,True,2025.9,7,Programmatic Display,Programmatic Display
7418,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,True,1593.2,3,Meta Ads,Affiliate
7419,[np.str_('Meta Ads')],1,False,0.0,14,Meta Ads,Meta Ads
7420,[np.str_('YouTube')],1,True,2371.0,7,YouTube,YouTube
7421,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube')]",4,False,0.0,1,Programmatic Display,YouTube
7422,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,3,Meta Ads,Google Search
7423,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,True,2595.86,30,Meta Ads,Meta Ads
7424,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,1,Meta Ads,Affiliate
7425,[np.str_('Affiliate')],1,True,2073.56,1,Affiliate,Affiliate
7426,"[np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Affiliate')]",5,False,0.0,7,Google Search,Affiliate
7427,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,3,Affiliate,Google Search
7428,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,1647.49,3,Programmatic Display,Google Search
7429,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,0,Programmatic Display,YouTube
7430,"[np.str_('Affiliate'), np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Affiliate')]",4,True,2371.54,7,Affiliate,Affiliate
7431,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,1,YouTube,Affiliate
7432,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Programmatic Display')]",3,False,0.0,0,Google Search,Programmatic Display
7433,[np.str_('Programmatic Display')],1,True,2234.31,7,Programmatic Display,Programmatic Display
7434,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,False,0.0,1,Meta Ads,Affiliate
7435,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Google Search')]",4,False,0.0,1,Meta Ads,Google Search
7436,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,1149.3,7,Programmatic Display,Affiliate
7437,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,0,Programmatic Display,Affiliate
7438,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Affiliate')]",3,True,1694.48,3,Programmatic Display,Affiliate
7439,[np.str_('Google Search')],1,True,852.0,0,Google Search,Google Search
7440,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('YouTube')]",3,True,1571.51,1,Programmatic Display,YouTube
7441,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,False,0.0,1,Google Search,Affiliate
7442,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,1,Google Search,Google Search
7443,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,30,YouTube,Affiliate
7444,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,2262.46,3,YouTube,Affiliate
7445,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,3,Meta Ads,Google Search
7446,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate'), np.str_('Affiliate')]",4,False,0.0,7,YouTube,Affiliate
7447,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",4,False,0.0,3,Programmatic Display,Meta Ads
7448,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search')]",4,True,2723.11,7,YouTube,Google Search
7449,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",5,True,1998.54,0,YouTube,Google Search
7450,"[np.str_('Affiliate'), np.str_('Meta Ads')]",2,False,0.0,7,Affiliate,Meta Ads
7451,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,True,2443.44,3,Meta Ads,Meta Ads
7452,[np.str_('Meta Ads')],1,False,0.0,3,Meta Ads,Meta Ads
7453,[np.str_('Programmatic Display')],1,False,0.0,30,Programmatic Display,Programmatic Display
7454,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Affiliate')]",4,True,1055.71,3,Google Search,Affiliate
7455,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,True,2275.27,3,Meta Ads,Google Search
7456,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search')]",3,True,2010.24,14,Meta Ads,Google Search
7457,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,2463.09,3,Programmatic Display,Affiliate
7458,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1500.84,3,YouTube,Google Search
7459,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,3,YouTube,YouTube
7460,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,1192.81,7,Programmatic Display,Google Search
7461,"[np.str_('Affiliate'), np.str_('YouTube')]",2,False,0.0,7,Affiliate,YouTube
7462,[np.str_('Meta Ads')],1,False,0.0,0,Meta Ads,Meta Ads
7463,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,1743.9,7,YouTube,Affiliate
7464,[np.str_('Google Search')],1,True,1054.36,1,Google Search,Google Search
7465,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,3,Google Search,Google Search
7466,[np.str_('Meta Ads')],1,False,0.0,0,Meta Ads,Meta Ads
7467,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
7468,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Programmatic Display')]",4,False,0.0,3,Google Search,Programmatic Display
7469,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube')]",5,False,0.0,1,Google Search,YouTube
7470,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,2485.66,1,Google Search,Affiliate
7471,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,1,Programmatic Display,Google Search
7472,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Affiliate')]",3,True,1215.56,1,Programmatic Display,Affiliate
7473,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,True,1365.43,3,Meta Ads,Meta Ads
7474,"[np.str_('Meta Ads'), np.str_('Programmatic Display')]",2,True,1911.46,14,Meta Ads,Programmatic Display
7475,[np.str_('Programmatic Display')],1,True,1891.46,7,Programmatic Display,Programmatic Display
7476,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search')]",3,False,0.0,1,Meta Ads,Google Search
7477,[np.str_('Affiliate')],1,False,0.0,7,Affiliate,Affiliate
7478,[np.str_('Google Search')],1,False,0.0,7,Google Search,Google Search
7479,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search')]",5,True,2407.09,1,YouTube,Google Search
7480,[np.str_('Programmatic Display')],1,True,840.7,1,Programmatic Display,Programmatic Display
7481,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Affiliate')]",4,True,2842.95,3,YouTube,Affiliate
7482,[np.str_('Programmatic Display')],1,True,1439.21,3,Programmatic Display,Programmatic Display
7483,"[np.str_('Meta Ads'), np.str_('Programmatic Display')]",2,False,0.0,1,Meta Ads,Programmatic Display
7484,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,3,Meta Ads,YouTube
7485,[np.str_('Programmatic Display')],1,False,0.0,3,Programmatic Display,Programmatic Display
7486,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,True,2522.7,14,Programmatic Display,Affiliate
7487,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Meta Ads')]",3,False,0.0,3,Programmatic Display,Meta Ads
7488,[np.str_('Meta Ads')],1,False,0.0,0,Meta Ads,Meta Ads
7489,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,True,2466.47,0,Programmatic Display,Meta Ads
7490,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('YouTube')]",4,False,0.0,0,YouTube,YouTube
7491,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,2688.96,0,YouTube,Google Search
7492,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Programmatic Display')]",3,True,2712.85,14,Meta Ads,Programmatic Display
7493,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",5,False,0.0,7,Google Search,Affiliate
7494,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,0,YouTube,Google Search
7495,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,3,Meta Ads,Affiliate
7496,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",5,False,0.0,7,YouTube,Affiliate
7497,[np.str_('Programmatic Display')],1,False,0.0,3,Programmatic Display,Programmatic Display
7498,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search')]",3,True,1658.2,1,Meta Ads,Google Search
7499,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('YouTube')]",3,False,0.0,0,Meta Ads,YouTube
7500,[np.str_('Meta Ads')],1,False,0.0,14,Meta Ads,Meta Ads
7501,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,14,Affiliate,Google Search
7502,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,3,YouTube,Affiliate
7503,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,1550.87,7,Meta Ads,Affiliate
7504,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,1,Affiliate,Affiliate
7505,[np.str_('Programmatic Display')],1,False,0.0,30,Programmatic Display,Programmatic Display
7506,"[np.str_('Google Search'), np.str_('YouTube')]",2,True,2177.3,1,Google Search,YouTube
7507,[np.str_('Google Search')],1,True,1387.12,1,Google Search,Google Search
7508,[np.str_('Programmatic Display')],1,False,0.0,3,Programmatic Display,Programmatic Display
7509,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",4,False,0.0,30,Programmatic Display,Meta Ads
7510,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,1,YouTube,Affiliate
7511,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Meta Ads')]",3,False,0.0,0,Google Search,Meta Ads
7512,[np.str_('YouTube')],1,True,2352.41,1,YouTube,YouTube
7513,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,3,Meta Ads,Affiliate
7514,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",4,True,3095.46,7,YouTube,Google Search
7515,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Meta Ads')]",4,False,0.0,14,Programmatic Display,Meta Ads
7516,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Affiliate'), np.str_('Google Search')]",5,False,0.0,7,Programmatic Display,Google Search
7517,[np.str_('Meta Ads')],1,False,0.0,14,Meta Ads,Meta Ads
7518,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,1,Google Search,Google Search
7519,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
